Barn [kW],Dishwasher [kW],Fridge [kW],Furnace 1 [kW],Furnace 2 [kW],Garage door [kW],Home office [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Living room [kW],Microwave [kW],Well [kW],Wine cellar [kW],dewPoint,gen [kW],humidity,precipIntensity,precipProbability,pressure,temperature,time,time_europe,use [kW],visibility,windBearing,windSpeed
0.031233333,1.67e-05,0.0047,0.02065,0.06435,0.013033333000000001,0.561183333,0.000766667,0.0004,0.0,0.001583333,0.003966667,0.001,0.008033333,64.65,0.003066667,0.51,0.0,0.0,1018.18,84.84,1451900640,2016-01-04 09:44:00,0.7109166990000001,10.0,254.0,3.87
0.031633333,0.0,0.12403333300000001,0.02065,0.079766667,0.013083333,0.1992,0.000583333,1.67e-05,1.67e-05,0.001683333,0.0039833329999999995,0.000983333,0.0081,63.96,0.002916667,0.49,0.0,0.0,1017.97,85.14,1451900700,2016-01-04 09:45:00,0.4837333979999999,10.0,269.0,4.51
0.031716667000000004,0.0,0.005166667,0.0206,0.08055,0.013133333,0.0424,0.000766667,0.0,1.67e-05,0.001683333,0.004,0.001,0.008966667,63.84,0.0030833329999999997,0.48,0.0,0.0,1017.76,85.93,1451900760,2016-01-04 09:46:00,0.210000034,10.0,260.0,4.64
0.03185,0.0,0.005183333,0.020583333,0.065133333,0.013116667,0.042283333,0.000783333,1.67e-05,1.67e-05,0.001683333,0.004,0.001,0.007983333,63.13,0.0031,0.46,0.0,0.0,1017.53,86.65,1451900820,2016-01-04 09:47:00,0.193633398,10.0,275.0,6.7
0.031533333,0.0,0.137233333,0.020616666999999998,0.06456666700000001,0.013016666999999999,0.042216667,0.00055,1.67e-05,0.0,0.0015166670000000002,0.003916667,0.000866667,0.131733333,61.7,0.003183333,0.44,0.0,0.0,1017.58,86.04,1451900880,2016-01-04 09:48:00,0.44778336799999996,10.0,287.0,7.77
0.034116667,0.0,0.00515,0.020483333,0.064866667,0.013083333,0.042233333,0.000783333,0.0,1.67e-05,0.0016,0.004066667,0.0009333330000000001,0.008066667,62.65,0.0035,0.54,0.0,0.0,1018.25,80.89,1451900940,2016-01-04 09:49:00,0.19540003300000003,10.0,275.0,4.83
0.031966667000000004,0.0,0.12295,0.020433333,0.065083333,0.01305,0.042166667000000005,0.000566667,3.3299999999999996e-05,1.67e-05,0.0018,0.0042,0.001016667,0.008033333,63.79,0.003433333,0.67,0.0,0.0,1018.49,75.62,1451901000,2016-01-04 09:50:00,0.311316667,9.8,284.0,2.93
0.0318,0.0,0.005066667,0.020366666999999998,0.063616667,0.012933333,0.0422,0.000783333,3.3299999999999996e-05,1.67e-05,0.001716667,0.004183333,0.001016667,0.131083333,63.94,0.00335,0.76,0.0,0.0,1018.93,71.8,1451901060,2016-01-04 09:51:00,0.314816667,10.0,283.0,1.81
0.031383333,0.0,0.005516666999999999,0.020183333,0.064433333,0.012916667,0.04215,0.00075,3.3299999999999996e-05,0.0,0.00155,0.0039,0.0009333330000000001,0.007883333000000001,64.31,0.003466667,0.82,0.0,0.0,1018.88,69.92,1451901120,2016-01-04 09:52:00,0.191633299,10.0,132.0,1.43
0.029516667000000003,1.67e-05,0.131016667,0.020233333,0.0653,0.01295,0.0408,0.0005,5e-05,1.67e-05,0.001316667,0.00385,0.000866667,0.008016667,63.4,0.0013833329999999998,0.83,0.0,0.0,1018.74,68.61,1451901180,2016-01-04 09:53:00,0.31445006799999997,10.0,181.0,2.17
0.029833332999999997,0.0,0.00515,0.02025,0.065416667,0.01295,0.040116667,0.000766667,1.67e-05,0.0,0.00145,0.004033333,0.000983333,0.007883333000000001,63.44,0.024583333,0.87,0.0,0.0,1018.68,67.47,1451901240,2016-01-04 09:54:00,0.188850033,9.92,251.0,2.65
0.029283332999999998,0.0,0.00535,0.020483333,0.065133333,0.012966667,0.0403,0.000766667,5e-05,1.67e-05,0.001283333,0.00395,0.000783333,0.13096666699999998,62.49,0.055999999999999994,0.9,0.0,0.0,1018.61,65.61,1451901300,2016-01-04 09:55:00,0.31133336599999994,9.61,234.0,3.21
0.029133332999999997,1.67e-05,0.141783333,0.020433333,0.067083333,0.013033333000000001,0.040266667,0.0005,6.670000000000001e-05,0.0,0.0014166670000000001,0.004116667,0.0009666669999999999,0.007966667,61.95,0.1735,0.91,0.0,0.0,1018.58,64.58,1451901360,2016-01-04 09:56:00,0.3267834,6.51,199.0,1.8
0.029166667,0.0,0.0051,0.020316667,0.0665,0.01295,0.040283333,0.000766667,5e-05,0.0,0.001433333,0.0041,0.000983333,0.067766667,61.95,0.15215,0.91,0.0,0.0,1018.33,64.64,1451901420,2016-01-04 09:57:00,0.249416667,8.35,181.0,2.39
0.029066667,1.67e-05,0.123166667,0.154816667,0.066066667,0.012833333,0.1159,0.000533333,3.3299999999999996e-05,0.0,0.0014,0.004166667,0.001,0.008033333,61.92,0.39588333299999995,0.9,0.0,0.0,1018.04,64.82,1451901480,2016-01-04 09:58:00,0.5170333340000001,8.36,181.0,2.31
0.029233332999999997,0.0,0.005083333,0.02025,0.066383333,0.01295,0.125516667,0.000766667,6.670000000000001e-05,0.0,0.0015,0.0041,0.001,0.015316666999999999,61.7,0.337866667,0.9,0.0,0.0,1017.95,64.7,1451901540,2016-01-04 09:59:00,0.2821667,9.03,232.0,2.95
0.02925,0.0,0.13545,0.019933333,0.066416667,0.10855,0.067366667,0.000583333,1.67e-05,0.0,0.0017,0.0041,0.000983333,0.131033333,63.72,0.29125,0.89,0.0,0.0,1017.92,67.19,1451901600,2016-01-04 10:00:00,0.5653833659999999,9.4,215.0,4.45
0.029483332999999997,1.67e-05,0.005116667,0.020266667,0.0661,0.012933333,0.129766667,0.0008,1.67e-05,3.3299999999999996e-05,0.0016333329999999998,0.0041333329999999995,0.001,0.008566667,64.62,0.34948333299999995,0.75,0.0,0.0,1017.57,73.01,1451901660,2016-01-04 10:01:00,0.27986669999999997,10.0,185.0,5.59
0.029466667000000002,0.0,0.12588333300000001,0.01985,0.067016667,0.03915,0.107983333,0.000616667,3.3299999999999996e-05,1.67e-05,0.001616667,0.00405,0.001,0.1323,64.34,0.31075,0.62,0.0016,0.03,1017.14,78.24,1451901720,2016-01-04 10:02:00,0.528983334,10.0,189.0,6.77
0.029133332999999997,3.3299999999999996e-05,0.149716667,0.151733333,0.065816667,0.012583333,0.11093333300000001,0.00055,0.0,1.67e-05,0.00145,0.003916667,0.000983333,0.0151,64.7,0.24625,0.55,0.0016,0.03,1016.73,82.56,1451901780,2016-01-04 10:03:00,0.541966666,10.0,215.0,8.81
0.028583333,1.67e-05,0.143266667,0.020116666999999998,0.06645,0.01275,0.11751666699999999,0.000483333,1.67e-05,0.0,0.0014166670000000001,0.003933333,0.0009333330000000001,0.14315,64.55,0.2285,0.49,0.0,0.0,1016.6,86.25,1451901840,2016-01-04 10:04:00,0.5386333999999999,10.0,227.0,12.6
0.028516667000000002,0.0,0.131016667,0.019216667,0.067166667,0.0124,0.10846666699999999,0.000533333,3.3299999999999996e-05,1.67e-05,0.3255,0.003833333,1.5913166669999999,0.009716667,65.22,0.11848333300000001,0.47,0.0,0.0,1016.14,88.03,1451901900,2016-01-04 10:05:00,2.2977333349999998,10.0,225.0,13.54
0.02825,1.67e-05,0.156716667,0.0196,0.066416667,0.012483333000000001,0.069333333,0.000283333,0.00011666700000000001,0.0,0.2503,0.0038666670000000003,0.001,0.1414,65.89,0.03775,0.46,0.0013,0.02,1015.23,89.22,1451901960,2016-01-04 10:06:00,0.7497833670000001,9.65,215.0,12.86
0.029216667,1.67e-05,0.130083333,0.1516,0.08008333299999999,0.012583333,0.0693,0.00055,0.0,0.0,0.0016666670000000001,0.004,0.000983333,0.007916666999999999,66.16,0.002616667,0.51,0.0108,0.52,1014.68,86.53,1451902020,2016-01-04 10:07:00,0.48800003299999994,9.63,223.0,9.76
0.031566667,0.067533333,0.14581666699999998,0.019783333,0.080933333,0.012583333,0.131683333,0.00065,8.329999999999999e-05,1.67e-05,0.00155,0.003916667,0.00095,0.1335,69.08,0.003033333,0.69,0.0362,0.68,1014.08,80.15,1451902080,2016-01-04 10:08:00,0.6305666660000002,10.0,226.0,8.34
0.03165,0.11651666699999999,0.1157,0.020533333,0.065266667,0.012966667,0.51215,0.00065,0.0003,0.0,0.0016333329999999998,0.004166667,0.001,0.020066667,68.67,0.0035166670000000002,0.69,0.0,0.0,1014.1,79.97,1451902140,2016-01-04 10:09:00,0.902600001,10.0,197.0,9.0
0.031933333,0.00025,0.153183333,0.020716667,0.065466667,0.01315,0.19525,0.000566667,0.0,1.67e-05,0.0016666670000000001,0.004183333,0.001016667,0.008616667,68.75,0.0035166670000000002,0.69,0.0,0.0,1013.86,79.97,1451902200,2016-01-04 10:10:00,0.4960167010000001,10.0,213.0,8.85
0.031966667000000004,0.0,0.1243,0.020633333,0.0646,0.013133333,0.042266667,0.000566667,5e-05,0.0,0.001566667,0.004183333,0.001,0.008733333000000001,68.25,0.003383333,0.68,0.0,0.0,1013.75,79.77,1451902260,2016-01-04 10:11:00,0.31300000000000006,10.0,217.0,7.25
0.032083333,0.0,0.125033333,0.020716667,0.065183333,0.0132,0.042233333,0.0006,5e-05,1.67e-05,0.00165,0.0042,0.001,0.008716666999999999,67.95,0.0034,0.71,0.0,0.0,1013.97,78.23,1451902320,2016-01-04 10:12:00,0.31468336599999996,10.0,215.0,6.75
0.032033333,0.0,0.12565,0.020683333,0.06456666700000001,0.013166667,0.0422,0.000583333,6.670000000000001e-05,0.0,0.0017666670000000002,0.004183333,0.000983333,0.0086,67.59,0.003433333,0.76,0.0031,0.1,1014.03,75.6,1451902380,2016-01-04 10:13:00,0.31448336600000004,10.0,200.0,4.6
0.031683333,0.0,0.1279,0.0209,0.06431666700000001,0.013166667,0.042233333,0.000616667,0.0,0.0,0.0015166670000000002,0.004,0.000866667,0.13421666699999998,67.5,0.003383333,0.79,0.0,0.0,1014.46,74.57,1451902440,2016-01-04 10:14:00,0.441416668,9.79,226.0,6.33
0.031833333,0.0,0.1289,0.020533333,0.063866667,0.013083333,0.042166667000000005,0.000583333,5e-05,1.67e-05,0.001583333,0.004,0.001,0.008616667,66.61,0.002983333,0.79,0.0,0.0,1014.71,73.66,1451902500,2016-01-04 10:15:00,0.31623336599999996,9.83,226.0,4.71
0.031866667,0.0,0.133783333,0.02065,0.064683333,0.01315,0.042166667000000005,0.00055,6.670000000000001e-05,0.0,0.00175,0.004016667,0.001,0.008716666999999999,66.26,0.003066667,0.8,0.0,0.0,1014.56,72.68,1451902560,2016-01-04 10:16:00,0.322400034,10.0,247.0,5.01
0.029633332999999998,1.67e-05,0.15308333300000002,0.02045,0.06458333299999999,0.01305,0.0408,0.000566667,0.00011666700000000001,0.0,0.001333333,0.003916667,0.000816667,0.019016667,65.08,0.0007333330000000001,0.84,0.0,0.0,1014.72,70.27,1451902620,2016-01-04 10:17:00,0.347383367,9.52,263.0,4.68
0.027833333,1.67e-05,0.004416667,0.020033333,0.064533333,0.012783333000000001,0.041133333,0.0002,0.0155,0.0,0.332683333,1.729916667,0.0017,0.14331666699999998,64.16,0.0143,0.83,0.0,0.0,1014.68,69.6,1451902680,2016-01-04 10:18:00,2.3940666989999997,9.88,257.0,4.44
0.02965,3.3299999999999996e-05,0.005016667,0.154316667,0.0683,0.012816667,0.1137,0.000766667,0.000133333,1.67e-05,0.010883333,0.0041333329999999995,0.000983333,0.016183333,63.34,0.061083333,0.83,0.0,0.0,1014.94,68.55,1451902740,2016-01-04 10:19:00,0.41693333299999996,9.83,275.0,7.61
0.0294,0.0,0.119866667,0.020033333,0.06455,0.01285,0.11005,0.0005,0.0,1.67e-05,0.0106,0.0041,0.001,0.00745,60.41,0.055366667,0.72,0.0,0.0,1015.31,69.78,1451902800,2016-01-04 10:20:00,0.38041669999999994,10.0,282.0,8.0
0.028916667000000004,0.0,0.1202,0.020016667,0.064883333,0.012733333000000001,0.11201666699999999,0.00055,1.67e-05,0.0,0.006133333,0.004066667,0.0009666669999999999,0.12996666699999998,56.14,0.314283333,0.64,0.0,0.0,1015.7,68.62,1451902860,2016-01-04 10:21:00,0.5004667009999999,9.83,296.0,7.82
0.028066667000000003,1.67e-05,0.12106666699999999,0.019733333,0.069283333,0.012816667,0.039116667,0.000516667,0.0001,0.0,0.0035,0.0038666670000000003,0.00075,0.007933333,54.4,0.3433,0.64,0.0,0.0,1016.36,67.11,1451902920,2016-01-04 10:22:00,0.306766701,10.0,279.0,7.7
0.0284,1.67e-05,0.11486666699999999,0.019916667,0.068583333,0.0128,0.0392,0.000566667,1.67e-05,0.0,0.00155,0.004,0.000983333,0.135133333,54.57,0.36613333299999995,0.62,0.0,0.0,1016.95,68.19,1451902980,2016-01-04 10:23:00,0.4260333999999999,10.0,282.0,8.3
0.028583333,0.0,0.12231666699999999,0.0199,0.0703,0.0128,0.039233332999999995,0.000533333,6.670000000000001e-05,0.0,0.0014166670000000001,0.00405,0.001,0.007933333,54.89,0.3805,0.59,0.0,0.0,1017.07,70.07,1451903040,2016-01-04 10:24:00,0.3081333659999999,10.0,295.0,9.37
0.028583333,1.67e-05,0.005166667,0.0199,0.070416667,0.012816667,0.0393,0.00075,1.67e-05,1.67e-05,0.0014,0.0039833329999999995,0.000916667,0.007983333,55.23,0.35375,0.56,0.0,0.0,1017.67,71.98,1451903100,2016-01-04 10:25:00,0.19126676700000003,10.0,306.0,9.48
0.028666667000000003,0.0,0.141933333,0.019966667,0.0694,0.012816667,0.0392,0.0005,6.670000000000001e-05,1.67e-05,0.001566667,0.004016667,0.000983333,0.008033333,55.56,0.12091666699999999,0.52,0.0,0.0,1017.8,74.3,1451903160,2016-01-04 10:26:00,0.32716673399999996,10.0,312.0,10.57
0.02845,0.0,0.00505,0.019966667,0.065733333,0.012733333000000001,0.039333333,0.000766667,5e-05,0.0,0.001683333,0.004016667,0.001,0.13898333300000001,52.93,0.2992,0.44,0.0,0.0,1018.15,76.24,1451903220,2016-01-04 10:27:00,0.31776666600000003,10.0,305.0,13.99
0.028883332999999997,0.0,0.00515,0.0202,0.067116667,0.012933333,0.039366667,0.000766667,1.67e-05,0.0,0.0016,0.004033333,0.000983333,0.0088,49.68,0.19993333300000002,0.38,0.0,0.0,1018.14,77.47,1451903280,2016-01-04 10:28:00,0.189850033,10.0,326.0,13.41
0.028083333,0.0,0.1455,0.019633333,0.065866667,0.012566667,0.039216667000000004,0.000483333,5e-05,1.67e-05,0.0014166670000000001,0.003883333,0.0008,0.13288333300000002,49.27,0.098733333,0.36,0.0,0.0,1018.04,78.09,1451903340,2016-01-04 10:29:00,0.45040003299999987,10.0,325.0,13.11
0.029816667,1.67e-05,0.005016667,0.019933333,0.080233333,0.012666667,0.039866667,0.0007333330000000001,8.329999999999999e-05,1.67e-05,0.333266667,0.00415,0.001033333,0.01215,47.57,0.005666666999999999,0.35,0.0,0.0,1018.04,77.37,1451903400,2016-01-04 10:30:00,0.5389833669999999,10.0,332.0,11.44
0.03005,1.67e-05,0.137833333,0.020183333,0.080866667,0.012816667,0.04035,0.00055,3.3299999999999996e-05,0.0,0.0018,0.004116667,0.001,0.138383333,47.06,0.000766667,0.34,0.0,0.0,1018.08,77.39,1451903460,2016-01-04 10:31:00,0.46800000000000014,10.0,320.0,10.72
0.031883333,1.67e-05,0.0048333329999999996,0.020766667,0.06475,0.013133333,0.44081666700000005,0.0008,0.00023333299999999998,0.0,0.00165,0.004116667,0.001,0.00845,46.59,0.00345,0.35,0.0,0.0,1018.12,76.45,1451903520,2016-01-04 10:32:00,0.592450033,10.0,322.0,12.26
0.031716667000000004,0.0,0.0048333329999999996,0.0206,0.063866667,0.013066666999999999,0.4262,0.0008,0.00023333299999999998,0.0,0.0017833329999999998,0.0041333329999999995,0.000983333,0.008166666999999999,47.35,0.00345,0.36,0.0,0.0,1018.3,76.15,1451903580,2016-01-04 10:33:00,0.576383333,10.0,316.0,10.26
0.031533333,1.67e-05,0.138216667,0.15608333300000002,0.06381666700000001,0.012816667,0.04195,0.00055,1.67e-05,1.67e-05,0.001816667,0.0042,0.001033333,0.0295,48.0,0.0035,0.39,0.0,0.0,1018.63,74.42,1451903640,2016-01-04 10:34:00,0.48156676699999995,10.0,339.0,8.28
0.03175,0.0,0.0051333329999999995,0.020283333,0.06381666700000001,0.013000000000000001,0.042033333,0.000783333,0.0,0.0,0.001966667,0.00415,0.00095,0.008266667,49.24,0.0035166670000000002,0.45,0.0,0.0,1019.28,71.74,1451903700,2016-01-04 10:35:00,0.19213333300000002,9.73,340.0,5.69
0.031716667000000004,0.0,0.005083333,0.020516667,0.06425,0.013016666999999999,0.042083333,0.000766667,8.329999999999999e-05,0.0,0.0018,0.0041333329999999995,0.00095,0.134316667,50.63,0.00355,0.55,0.0,0.0,1020.04,67.24,1451903760,2016-01-04 10:36:00,0.31871663399999994,9.66,325.0,3.77
0.031666667,0.0,0.12396666699999999,0.0205,0.06465,0.0131,0.041983333,0.000616667,6.670000000000001e-05,0.0,0.001616667,0.004016667,0.0009333330000000001,0.007783333000000001,51.4,0.0030833329999999997,0.64,0.0,0.0,1020.77,63.6,1451903820,2016-01-04 10:37:00,0.310900034,10.0,331.0,3.58
0.031916667,0.0,0.0051333329999999995,0.020483333,0.064366667,0.013083333,0.042033333,0.00075,3.3299999999999996e-05,0.0,0.001583333,0.0041333329999999995,0.000983333,0.00935,52.19,0.0033666670000000003,0.74,0.0,0.0,1021.27,60.38,1451903880,2016-01-04 10:38:00,0.193849965,10.0,311.0,2.47
0.0319,0.0,0.1271,0.020616666999999998,0.06408333299999999,0.013133333,0.041983333,0.000566667,3.3299999999999996e-05,1.67e-05,0.0018,0.004083333,0.001033333,0.007833333,51.62,0.003483333,0.8,0.0,0.0,1021.76,57.7,1451903940,2016-01-04 10:39:00,0.31418333200000004,10.0,299.0,3.88
0.031833333,0.0,0.00505,0.0205,0.064133333,0.012983333,0.04205,0.00075,8.329999999999999e-05,1.67e-05,0.001816667,0.004083333,0.00105,0.13315,51.32,0.003433333,0.83,0.0,0.0,1021.88,56.27,1451904000,2016-01-04 10:40:00,0.3174999989999999,10.0,358.0,2.22
0.030333332999999997,0.0,0.140366667,0.02035,0.066083333,0.013033333000000001,0.040583333,0.0005,6.670000000000001e-05,1.67e-05,0.001716667,0.004033333,0.001016667,0.007783333000000001,50.63,0.000683333,0.85,0.0,0.0,1021.84,54.93,1451904060,2016-01-04 10:41:00,0.3258833989999999,9.78,342.0,1.61
0.029966667000000002,0.0,0.005033333,0.020166667,0.063533333,0.0128,0.039983332999999996,0.00075,8.329999999999999e-05,1.67e-05,0.0017,0.004033333,0.001016667,0.13218333300000001,50.46,0.01035,0.88,0.0,0.0,1022.0,54.04,1451904120,2016-01-04 10:42:00,0.31126666599999997,9.57,299.0,1.43
0.029216667,0.0,0.1785,0.019933333,0.065833333,0.012816667,0.04005,0.000283333,0.0,0.0,0.33008333300000003,0.003966667,0.000983333,0.015316666999999999,49.77,0.043716667,0.89,0.0,0.0,1022.37,52.91,1451904180,2016-01-04 10:43:00,0.696983333,8.45,315.0,3.15
0.029016667000000003,0.0,0.10946666699999999,0.020083333000000002,0.068966667,0.012866667,0.040133333,0.000466667,3.3299999999999996e-05,0.0,0.32975,0.004,0.001,0.0095,48.92,0.051866667000000005,0.9,0.0,0.0,1022.59,51.71,1451904240,2016-01-04 10:44:00,0.625283301,8.47,1.0,1.54
0.028583333,0.0,0.005066667,0.02005,0.06725,0.012866667,0.11311666699999999,0.0007333330000000001,5e-05,0.0,0.009000000000000001,0.004,0.001,0.008066667,48.91,0.295116667,0.9,0.0,0.0,1022.75,51.79,1451904300,2016-01-04 10:45:00,0.26978333400000004,9.5,322.0,3.69
0.028583333,1.67e-05,0.12463333300000001,0.0201,0.069716667,0.01285,0.143266667,0.000516667,0.0,0.0,0.00395,0.004,0.001,0.008133333000000001,52.91,0.3653,0.73,0.0,0.0,1023.73,61.66,1451904360,2016-01-04 10:46:00,0.41676670000000005,10.0,5.0,2.65
0.028666667000000003,0.0,0.005083333,0.020383333,0.068866667,0.012983333,0.123183333,0.0007333330000000001,8.329999999999999e-05,0.0,0.00175,0.003966667,0.0009666669999999999,0.007983333,52.84,0.42586666700000003,0.6,0.0,0.0,1023.78,67.32,1451904420,2016-01-04 10:47:00,0.274649966,10.0,6.0,3.63
0.029483332999999997,0.000583333,0.132366667,0.020833333,0.066433333,0.0131,0.051516667,0.00065,0.09708333300000001,1.67e-05,0.0017666670000000002,0.0039833329999999995,0.000983333,0.0976,51.19,0.124833333,0.48,0.0,0.0,1023.84,72.15,1451904480,2016-01-04 10:48:00,0.516400032,10.0,321.0,5.02
0.02875,0.11676666699999999,0.004916667,0.02045,0.06746666700000001,0.012833333,0.09568333300000001,0.0008,0.0002,1.67e-05,0.0014833329999999999,0.0038666670000000003,0.000833333,0.163566667,47.82,0.38173333299999995,0.39,0.0,0.0,1023.35,74.35,1451904540,2016-01-04 10:49:00,0.517633367,10.0,334.0,5.74
0.029366667000000003,0.000266667,0.005066667,0.020466667,0.081766667,0.01295,0.128683333,0.00075,0.0001,0.0,0.00175,0.004083333,0.001,0.022116667000000003,47.87,0.36835,0.37,0.0,0.0,1023.15,75.97,1451904600,2016-01-04 10:50:00,0.308366668,10.0,319.0,6.92
0.029133332999999997,0.00035,0.121583333,0.55655,0.07975,0.0118,0.10098333300000001,0.0007333330000000001,0.000366667,0.0,0.0018,0.00405,0.0016666670000000001,0.14123333300000002,47.62,0.275433333,0.35,0.0,0.0,1022.51,77.86,1451904660,2016-01-04 10:51:00,1.049999999,10.0,321.0,5.55
0.02905,0.00035,0.0046166670000000005,0.5589999999999999,0.065483333,0.011766667,0.126783333,0.000916667,0.00041666699999999996,3.3299999999999996e-05,0.001983333,0.004033333,0.001716667,0.014833333,47.68,0.18055,0.33,0.0,0.0,1022.14,79.15,1451904720,2016-01-04 10:52:00,0.8209832999999999,10.0,304.0,7.48
0.02885,0.00035,0.136866667,0.5597833329999999,0.0661,0.01165,0.10098333300000001,0.0007166669999999999,0.00035,0.0,0.001816667,0.0039833329999999995,0.001683333,0.13976666699999998,47.95,0.09300000000000001,0.32,0.0,0.0,1021.45,80.17,1451904780,2016-01-04 10:53:00,1.0529,10.0,343.0,10.07
0.027483333,0.0001,0.00465,0.5516833329999999,0.7071,0.01445,0.0891,0.000533333,0.0003,3.3299999999999996e-05,0.32775,0.0038,0.0017333329999999999,0.018216667,48.29,0.0285,0.33,0.0,0.0,1020.9,80.34,1451904840,2016-01-04 10:54:00,1.7469332989999997,10.0,327.0,8.89
0.02995,0.000166667,0.1467,0.555666667,0.55335,0.012016667,0.12321666699999999,0.000666667,5e-05,0.0,0.001816667,0.004,0.001616667,0.149416667,49.46,0.003183333,0.35,0.0,0.0,1020.51,79.9,1451904900,2016-01-04 10:55:00,1.578633336,10.0,303.0,8.52
0.0307,0.000266667,0.155566667,0.53685,0.063016667,0.011633333000000001,0.05365,0.000666667,0.000133333,0.0,0.0017,0.003783333,0.001333333,0.021566667,49.66,0.003066667,0.35,0.0,0.0,1020.34,79.34,1451904960,2016-01-04 10:56:00,0.8808666669999999,10.0,293.0,8.66
0.029916667,0.0001,0.1333,0.020133333,0.71345,0.015066666999999999,0.1374,0.000166667,0.000166667,1.67e-05,0.002033333,0.0035166670000000002,0.0009666669999999999,0.158066667,50.65,0.002916667,0.38,0.0,0.0,1020.43,78.01,1451905020,2016-01-04 10:57:00,1.214300035,10.0,314.0,7.42
0.030983333,1.67e-05,0.004683333,0.020283333,0.062333333,0.0128,0.538483333,0.00075,0.000383333,1.67e-05,0.0019,0.00395,0.000983333,0.01635,52.11,0.0032333329999999997,0.46,0.0,0.0,1020.62,74.36,1451905080,2016-01-04 10:58:00,0.693916731,10.0,329.0,5.75
0.031333333,0.0,0.00505,0.020466667,0.06365,0.0129,0.12353333300000001,0.00075,6.670000000000001e-05,0.0,0.0019,0.004,0.001,0.027483333,53.98,0.0032,0.6,0.0,0.0,1020.8,68.59,1451905140,2016-01-04 10:59:00,0.292133366,9.85,295.0,4.19
0.031166667000000002,8.329999999999999e-05,0.12613333300000001,0.021616667000000003,0.6935,0.014633333,0.1157,0.000316667,0.0002,0.0,0.0017333329999999999,0.003916667,0.000983333,0.143416667,54.34,0.00295,0.71,0.0,0.0,1021.1,63.79,1451905200,2016-01-04 11:00:00,1.153399967,10.0,224.0,3.0
0.03105,0.0,0.005066667,0.020383333,0.06356666700000001,0.013016666999999999,0.14595,0.00075,5e-05,0.0,0.0020666670000000003,0.003833333,0.000816667,0.0165,54.42,0.00345,0.77,0.0,0.0,1021.34,61.76,1451905260,2016-01-04 11:01:00,0.30305000099999996,10.0,176.0,2.13
0.031833333,0.0,0.1411,0.020483333,0.06406666700000001,0.013016666999999999,0.042033333,0.000516667,6.670000000000001e-05,0.0,0.001933333,0.004066667,0.001016667,0.01625,53.95,0.0035166670000000002,0.79,0.0,0.0,1021.3,60.46,1451905320,2016-01-04 11:02:00,0.336383367,10.0,231.0,1.21
0.031733332999999996,0.0,0.11923333300000001,0.020433333,0.06333333299999999,0.0129,0.042083333,0.000583333,1.67e-05,1.67e-05,0.001866667,0.00405,0.001016667,0.142466667,53.93,0.00345,0.83,0.0,0.0,1021.32,59.03,1451905380,2016-01-04 11:03:00,0.43973339899999997,10.0,236.0,3.69
0.031716667000000004,0.0,0.0051333329999999995,0.020416667,0.06355,0.012983333,0.042083333,0.000766667,3.3299999999999996e-05,0.0,0.001716667,0.004016667,0.001,0.016266667,53.52,0.0033666670000000003,0.86,0.0,0.0,1021.07,57.66,1451905440,2016-01-04 11:04:00,0.19968330099999998,10.0,203.0,2.33
0.030116667000000003,1.67e-05,0.12443333300000001,0.020416667,0.065766667,0.012883333,0.0412,0.000566667,0.0,0.0,0.0018,0.004016667,0.001016667,0.14095,52.73,0.002683333,0.89,0.0,0.0,1020.58,56.01,1451905500,2016-01-04 11:05:00,0.443183368,9.7,229.0,0.96
0.029516667000000003,0.0,0.0051,0.01995,0.06331666700000001,0.012733333000000001,0.0405,0.0007333330000000001,1.67e-05,0.0,0.0017833329999999998,0.003883333,0.000916667,0.0162,52.4,0.013483333,0.92,0.0,0.0,1021.03,54.8,1451905560,2016-01-04 11:06:00,0.19465003300000003,9.63,245.0,0.55
0.029566667,0.0,0.138866667,0.02025,0.0645,0.012916667,0.040516667,0.00043333300000000005,1.67e-05,1.67e-05,0.23865,0.003966667,0.0009666669999999999,0.025616667000000003,52.06,0.015383333,0.91,0.0,0.0,1021.36,54.63,1451905620,2016-01-04 11:07:00,0.5762834020000001,9.68,275.0,2.16
0.029316667,0.0,0.11905,0.020216667,0.064483333,0.012916667,0.040266667,0.000466667,1.67e-05,1.67e-05,0.328416667,0.003966667,0.000983333,0.03955,55.1,0.024116667,0.87,0.0,0.0,1021.69,59.07,1451905680,2016-01-04 11:08:00,0.659666735,9.91,279.0,0.6
0.02915,0.0,0.005016667,0.019633333,0.062966667,0.01265,0.128483333,0.00075,6.670000000000001e-05,1.67e-05,0.001683333,0.003883333,0.0009666669999999999,0.009183333,56.68,0.0247,0.75,0.0,0.0,1021.24,64.63,1451905740,2016-01-04 11:09:00,0.27445006599999994,10.0,218.0,2.03
0.028616667000000002,0.0,0.135616667,0.020466667,0.06648333299999999,0.013033333000000001,0.176966667,0.000533333,3.3299999999999996e-05,1.67e-05,0.0018833329999999998,0.0039,0.000883333,0.009383333,57.33,0.129983333,0.64,0.0,0.0,1020.93,70.07,1451905800,2016-01-04 11:10:00,0.4578166659999999,10.0,215.0,2.78
